post_id,dt,year,month,dayofweek,hour,word_count,sentence_count,avg_sentence_length,paragraph_count,vs_compound,vs_pos,vs_neg,vs_neu,sentiment_label,question_count,exclaim_count,quote_count,dialogue_ratio,first_person_ratio,uppercase_ratio,entity_count,dominant_topic,topic_label,topic_confidence,note_count,log_notes,tier
663843659154898944,2021-10-01 12:17:27,2021,10,4,12,506,50,10.12,1,0.9965,0.151,0.052,0.797,Positive,2,0,2,0.0039525691699604,0.0770750988142292,0.0323781168589505,4,1,Work & Career,0.6187956251904759,1254,7.134890851565884,Mid
663767508447313920,2021-09-30 16:07:04,2021,9,3,16,431,49,8.795918367346939,1,0.9874,0.104,0.038,0.858,Positive,0,0,2,0.0046403712296983,0.1044083526682134,0.0333181195801004,3,1,Work & Career,0.9432294171922294,607,6.410174881966167,Low
663760605147283456,2021-09-30 14:17:21,2021,9,3,14,438,54,8.11111111111111,1,0.9916,0.128,0.05,0.822,Positive,2,0,2,0.0045662100456621,0.1095890410958904,0.0418562329390354,7,1,Work & Career,0.8922285070205042,934,6.840546529288687,Low
663757663484657664,2021-09-30 13:30:35,2021,9,3,13,444,59,7.52542372881356,1,0.996,0.152,0.036,0.812,Positive,0,0,2,0.0045045045045045,0.1036036036036036,0.036574074074074,4,1,Work & Career,0.7775501805947187,693,6.542471960506805,Low
663749054981881856,2021-09-30 11:13:46,2021,9,3,11,417,47,8.872340425531915,1,0.9926,0.13,0.033,0.837,Positive,1,0,2,0.0047961630695443,0.0839328537170263,0.0377616014558689,9,1,Work & Career,0.8779513195294069,669,6.507277712385012,Low
663676374774579200,2021-09-29 15:58:33,2021,9,2,15,238,15,15.866666666666667,1,0.9921,0.178,0.024,0.798,Positive,0,0,0,0.0,0.042016806722689,0.0298284862043251,5,0,Family & Childhood,0.529855728264876,391,5.971261839790462,Low
663676219119812608,2021-09-29 15:56:04,2021,9,2,15,478,57,8.385964912280702,1,-0.4338,0.081,0.088,0.83,Negative,0,0,2,0.00418410041841,0.1213389121338912,0.0361746361746361,2,1,Work & Career,0.8817877435278543,431,6.068425588244111,Low
663672184819073024,2021-09-29 14:51:57,2021,9,2,14,430,47,9.148936170212766,1,0.9588,0.131,0.095,0.774,Positive,2,0,2,0.0046511627906976,0.1069767441860465,0.030496131087847,1,1,Work & Career,0.9333645604910131,340,5.831882477283517,Low
663670170363002880,2021-09-29 14:19:56,2021,9,2,14,424,60,7.066666666666666,1,-0.7924,0.073,0.092,0.835,Negative,0,0,2,0.0047169811320754,0.1179245283018868,0.0381991814461118,4,1,Work & Career,0.9921824076875853,225,5.420534999272286,Low
663664257603387392,2021-09-29 12:45:57,2021,9,2,12,429,45,9.533333333333331,1,0.9153,0.065,0.028,0.906,Positive,0,0,2,0.0046620046620046,0.1188811188811188,0.0292906178489702,3,1,Work & Career,0.9927622437260448,322,5.777652323222656,Low
663661305364955137,2021-09-29 11:59:01,2021,9,2,11,416,45,9.244444444444444,1,0.9813,0.112,0.06,0.828,Positive,0,0,2,0.0048076923076923,0.1009615384615384,0.0297482837528604,3,1,Work & Career,0.9360129964674877,377,5.934894195619588,Low
663656924768780288,2021-09-29 10:49:24,2021,9,2,10,426,55,7.745454545454545,1,0.9831,0.133,0.072,0.795,Positive,0,0,2,0.0046948356807511,0.0821596244131455,0.0376146788990825,7,1,Work & Career,0.9937456799261296,1185,7.078341579557671,Mid
663584875162501120,2021-09-28 15:44:12,2021,9,1,15,393,40,9.825,1,-0.7563,0.091,0.105,0.804,Negative,0,0,2,0.005089058524173,0.089058524173028,0.0254893035958124,2,1,Work & Career,0.6334854181750772,468,6.150602768446279,Low
663583281730748416,2021-09-28 15:18:52,2021,9,1,15,419,44,9.522727272727272,1,0.9862,0.092,0.021,0.887,Positive,2,4,2,0.0047732696897374,0.0930787589498806,0.0469248291571754,11,1,Work & Career,0.8421060827020601,536,6.285998094508865,Low
663579871920914432,2021-09-28 14:24:40,2021,9,1,14,386,29,13.310344827586206,1,0.9918,0.112,0.022,0.867,Positive,0,0,0,0.0,0.0414507772020725,0.0231502496595551,11,0,Family & Childhood,0.4621521394978738,716,6.57507584059962,Low
661245074388156416,2021-09-02 19:54:04,2021,9,3,19,400,46,8.695652173913043,1,0.9727,0.086,0.035,0.879,Positive,0,0,2,0.005,0.075,0.034207019102621,4,3,Health & Struggle,0.4657271465307245,1031,6.939253946041508,Low
661240810299392000,2021-09-02 18:46:17,2021,9,3,18,414,44,9.409090909090908,1,0.9917,0.135,0.044,0.821,Positive,3,0,2,0.0048309178743961,0.1111111111111111,0.0310077519379844,1,1,Work & Career,0.9056394468830181,262,5.572154032177765,Low
661236702826938368,2021-09-02 17:41:00,2021,9,3,17,421,46,9.152173913043478,1,-0.9808,0.078,0.136,0.786,Negative,0,0,2,0.004750593824228,0.1306413301662707,0.0333485609867519,4,1,Work & Career,0.6881225981758472,350,5.860786223465865,Low
661235094372122624,2021-09-02 17:15:26,2021,9,3,17,415,40,10.375,1,0.9897,0.1,0.022,0.878,Positive,3,0,2,0.0048192771084337,0.1012048192771084,0.0346873573710634,7,1,Work & Career,0.7500052229439961,289,5.66988092298052,Low
661234245145133056,2021-09-02 17:01:56,2021,9,3,17,408,39,10.461538461538462,1,0.8809,0.088,0.054,0.857,Positive,2,0,2,0.0049019607843137,0.0955882352941176,0.0318471337579617,5,1,Work & Career,0.750690241794281,296,5.6937321388027,Low
661233264559865856,2021-09-02 16:46:21,2021,9,3,16,423,44,9.613636363636363,1,0.9873,0.117,0.054,0.829,Positive,0,3,2,0.0047281323877068,0.1252955082742316,0.0318761384335154,3,1,Work & Career,0.913362483706954,352,5.8664680569332965,Low
661231571911802880,2021-09-02 16:19:27,2021,9,3,16,411,38,10.81578947368421,1,0.9948,0.13,0.025,0.846,Positive,6,0,2,0.0048661800486618,0.1240875912408759,0.0342935528120713,5,1,Work & Career,0.7724143662978425,296,5.6937321388027,Low
661230631604404224,2021-09-02 16:04:30,2021,9,3,16,404,34,11.882352941176473,1,0.9775,0.121,0.063,0.817,Positive,0,0,2,0.0049504950495049,0.0792079207920792,0.0283194057567316,5,1,Work & Career,0.7252390483167537,324,5.783825182329737,Low
661229184719454208,2021-09-02 15:41:30,2021,9,3,15,396,48,8.25,1,0.915,0.061,0.033,0.906,Positive,4,0,2,0.005050505050505,0.101010101010101,0.0342935528120713,5,1,Work & Career,0.6400538701048596,319,5.768320995793772,Low
661228114208342016,2021-09-02 15:24:29,2021,9,3,15,406,43,9.44186046511628,1,0.9962,0.149,0.019,0.832,Positive,0,2,2,0.0049261083743842,0.1009852216748768,0.0268915223336371,1,1,Work & Career,0.7297041012173808,305,5.723585101952381,Low
661226384448962560,2021-09-02 14:57:00,2021,9,3,14,421,41,10.268292682926829,1,0.954,0.08,0.051,0.869,Positive,1,0,2,0.004750593824228,0.1187648456057007,0.0309653916211293,5,1,Work & Career,0.948662312148072,309,5.736572297479192,Low
661225130351001600,2021-09-02 14:37:04,2021,9,3,14,429,47,9.127659574468083,1,0.8017,0.126,0.12,0.754,Positive,0,0,2,0.0046620046620046,0.0955710955710955,0.0300683371298405,4,1,Work & Career,0.8286222724776702,447,6.104793232414985,Low
661150782438195200,2021-09-01 18:55:20,2021,9,2,18,408,38,10.736842105263158,1,0.9963,0.192,0.081,0.727,Positive,0,0,2,0.0049019607843137,0.1102941176470588,0.0262430939226519,3,1,Work & Career,0.8905427352943133,742,6.610696044717759,Low
661140257346076672,2021-09-01 16:08:02,2021,9,2,16,412,39,10.564102564102564,1,0.5995,0.086,0.077,0.837,Positive,0,0,2,0.0048543689320388,0.0995145631067961,0.027198549410698,4,1,Work & Career,0.8351606733637399,672,6.511745329644728,Low
661136699545485312,2021-09-01 15:11:29,2021,9,2,15,417,41,10.170731707317072,1,0.9806,0.131,0.075,0.794,Positive,3,0,2,0.0047961630695443,0.1223021582733813,0.0348623853211009,5,1,Work & Career,0.9126233088808102,425,6.054439346269371,Low
661135633793859584,2021-09-01 14:54:33,2021,9,2,14,412,39,10.564102564102564,1,0.9443,0.078,0.049,0.872,Positive,1,0,2,0.0048543689320388,0.0097087378640776,0.0255707762557077,5,1,Work & Career,0.9146402596537173,993,6.901737206656574,Low
660762065475108864,2021-08-28 11:56:51,2021,8,5,11,401,36,11.13888888888889,1,0.9945,0.131,0.027,0.842,Positive,2,0,2,0.0049875311720698,0.0922693266832917,0.0273722627737226,4,1,Work & Career,0.6770408000284015,10779,9.285447844462988,Viral
660611411457753088,2021-08-26 20:02:16,2021,8,3,20,433,58,7.4655172413793105,1,0.9917,0.117,0.023,0.86,Positive,1,2,3,0.0069284064665127,0.1131639722863741,0.054090909090909,8,1,Work & Career,0.758453402855572,1113,7.01571242048723,Mid
660608892179480576,2021-08-26 19:22:13,2021,8,3,19,440,53,8.30188679245283,1,0.9873,0.124,0.065,0.811,Positive,2,1,2,0.0045454545454545,0.1113636363636363,0.0487027765134274,10,1,Work & Career,0.8225588833345766,988,6.8966943316227125,Low
660604608191791104,2021-08-26 18:14:08,2021,8,3,18,421,42,10.023809523809524,1,-0.3961,0.103,0.112,0.785,Negative,0,0,2,0.004750593824228,0.0902612826603325,0.0333943275388838,2,1,Work & Career,0.9452167431577004,562,6.333279628139691,Low
660523253489664000,2021-08-25 20:41:02,2021,8,2,20,318,23,13.826086956521738,1,0.9962,0.184,0.009,0.806,Positive,0,0,2,0.0062893081761006,0.0157232704402515,0.025,12,0,Family & Childhood,0.5255332615814868,611,6.416732282512326,Low
660521837854441472,2021-08-25 20:18:32,2021,8,2,20,564,66,8.545454545454545,1,0.9961,0.141,0.047,0.812,Positive,3,1,2,0.0035460992907801,0.0833333333333333,0.0435343437600773,7,1,Work & Career,0.5829020403377648,384,5.953243334287785,Low
660518173876076544,2021-08-25 19:20:17,2021,8,2,19,412,46,8.956521739130435,1,0.9817,0.139,0.099,0.763,Positive,3,0,2,0.0048543689320388,0.116504854368932,0.0411899313501144,9,1,Work & Career,0.6952635746518326,307,5.730099782973574,Low
660515926343647232,2021-08-25 18:44:34,2021,8,2,18,385,41,9.390243902439025,1,0.9606,0.09,0.049,0.862,Positive,1,0,2,0.0051948051948051,0.0675324675324675,0.0311483031148303,3,1,Work & Career,0.41779946674001484,465,6.144185634125646,Low
660513347170713600,2021-08-25 18:03:34,2021,8,2,18,414,46,9.0,1,0.9689,0.104,0.051,0.846,Positive,1,0,2,0.0048309178743961,0.1352657004830917,0.0389249304911955,1,1,Work & Career,0.7359512546800103,357,5.8805329864007,Low
660509893137203200,2021-08-25 17:08:40,2021,8,2,17,414,37,11.18918918918919,1,0.742,0.067,0.072,0.86,Positive,0,3,2,0.0048309178743961,0.1062801932367149,0.029585798816568,6,1,Work & Career,0.8141162473093477,621,6.432940092739179,Low
660421758026956800,2021-08-24 17:47:48,2021,8,1,17,481,59,8.152542372881356,1,0.9919,0.144,0.072,0.784,Positive,2,0,2,0.0041580041580041,0.0665280665280665,0.0322957198443579,0,1,Work & Career,0.778565603130911,794,6.678342114654332,Low
660418117859737600,2021-08-24 16:49:57,2021,8,1,16,399,41,9.731707317073171,1,0.4593,0.066,0.059,0.875,Positive,1,0,2,0.0050125313283208,0.0551378446115288,0.0251716247139588,2,1,Work & Career,0.7770776917638689,710,6.566672429803241,Low
660415753643786240,2021-08-24 16:12:22,2021,8,1,16,418,46,9.08695652173913,1,-0.9657,0.055,0.098,0.847,Negative,1,0,2,0.0047846889952153,0.1052631578947368,0.0331969076853115,2,1,Work & Career,0.795312384274355,1101,7.004881989712859,Mid
660343436197740544,2021-08-23 21:02:55,2021,8,0,21,420,49,8.571428571428571,1,0.991,0.152,0.07,0.778,Positive,1,1,2,0.0047619047619047,0.0809523809523809,0.0424463715198539,5,1,Work & Career,0.7768075691991513,719,6.579251212010101,Low
660340909017317376,2021-08-23 20:22:44,2021,8,0,20,412,46,8.956521739130435,1,-0.9291,0.079,0.108,0.813,Negative,2,0,2,0.0048543689320388,0.0606796116504854,0.0300683371298405,5,1,Work & Career,0.6484218166600745,1499,7.313220387090301,Mid
660338468474486785,2021-08-23 19:43:57,2021,8,0,19,415,41,10.121951219512194,1,0.9073,0.072,0.056,0.872,Positive,1,0,2,0.0048192771084337,0.0746987951807229,0.0332725615314494,7,1,Work & Career,0.7825754846032982,786,6.668228248417403,Low
659151436356190208,2021-08-10 17:16:35,2021,8,1,17,418,48,8.708333333333334,1,-0.556,0.081,0.086,0.833,Negative,1,0,2,0.0047846889952153,0.1124401913875598,0.0358927760109041,5,1,Work & Career,0.8759582710217819,1149,7.047517221357296,Mid
659128892831023104,2021-08-10 11:18:16,2021,8,1,11,400,41,9.75609756097561,1,0.9099,0.129,0.099,0.772,Positive,0,0,2,0.005,0.0525,0.022883295194508,1,1,Work & Career,0.5388825171782672,2090,7.645397699428633,Mid
658975527838908416,2021-08-08 18:40:36,2021,8,6,18,512,56,9.142857142857142,1,0.9978,0.16,0.034,0.806,Positive,0,0,2,0.00390625,0.107421875,0.0336165496859992,3,1,Work & Career,0.93266239908782,651,6.480044561926653,Low
658974849927151616,2021-08-08 18:29:49,2021,8,6,18,422,44,9.590909090909092,1,0.9826,0.091,0.027,0.882,Positive,0,0,2,0.0047393364928909,0.0900473933649289,0.0282074613284804,1,1,Work & Career,0.9209443696239794,500,6.2166061010848646,Low
658967162838548480,2021-08-08 16:27:38,2021,8,6,16,521,60,8.683333333333334,1,0.9868,0.139,0.083,0.777,Positive,0,0,2,0.0038387715930902,0.092130518234165,0.0341535071612192,3,1,Work & Career,0.7170125085651675,1124,7.025538314638521,Mid
658963540215054336,2021-08-08 15:30:03,2021,8,6,15,412,39,10.564102564102564,1,0.9799,0.079,0.032,0.888,Positive,0,1,2,0.0048543689320388,0.0631067961165048,0.0238429172510518,4,1,Work & Career,0.8491939349594666,794,6.678342114654332,Low
658960363364270080,2021-08-08 14:39:34,2021,8,6,14,405,35,11.571428571428571,1,0.98,0.104,0.051,0.846,Positive,0,0,2,0.0049382716049382,0.0839506172839506,0.0385321100917431,6,1,Work & Career,0.728015517005245,2352,7.763446388727362,Mid
656986442744184832,2021-07-17 19:44:56,2021,7,5,19,383,39,9.82051282051282,1,0.986,0.107,0.037,0.857,Positive,1,0,2,0.0052219321148825,0.0652741514360313,0.0363975734951003,8,1,Work & Career,0.5597361434631891,1425,7.262628600974241,Mid
656985120124944384,2021-07-17 19:23:55,2021,7,5,19,430,43,10.0,1,0.9926,0.134,0.06,0.806,Positive,1,0,3,0.0069767441860465,0.0976744186046511,0.0299591466182478,2,1,Work & Career,0.8104022714552449,471,6.156978985585555,Low
656983812751998976,2021-07-17 19:03:08,2021,7,5,19,436,38,11.473684210526317,1,0.9869,0.091,0.029,0.88,Positive,0,0,2,0.0045871559633027,0.1146788990825688,0.0342622201918684,9,1,Work & Career,0.9940023049325732,1068,6.974478911025045,Mid
656983143410188288,2021-07-17 18:52:30,2021,7,5,18,429,55,7.8,1,0.9985,0.211,0.039,0.75,Positive,0,0,2,0.0046620046620046,0.1165501165501165,0.0396039603960396,3,1,Work & Career,0.6533939781934925,494,6.20455776256869,Low
656981005278838784,2021-07-17 18:18:31,2021,7,5,18,372,48,7.75,1,0.9959,0.159,0.039,0.802,Positive,3,0,2,0.0053763440860215,0.0806451612903225,0.0375321336760925,3,1,Work & Career,0.8640488617644854,688,6.535241271013659,Low
656979243522310144,2021-07-17 17:50:30,2021,7,5,17,417,39,10.692307692307692,1,0.8968,0.104,0.075,0.82,Positive,0,0,3,0.0071942446043165,0.1031175059952038,0.0363128491620111,6,1,Work & Career,0.6408010306624287,4575,8.428580533059634,High
655994891295457280,2021-07-06 21:04:39,2021,7,1,21,409,43,9.511627906976743,1,-0.9656,0.079,0.12,0.801,Negative,0,0,2,0.0048899755501222,0.1149144254278728,0.0359338061465721,4,1,Work & Career,0.863483605633193,2065,7.633369649679584,Mid
655992911597568000,2021-07-06 20:33:11,2021,7,1,20,406,44,9.227272727272728,1,0.9954,0.158,0.048,0.794,Positive,2,2,2,0.0049261083743842,0.0714285714285714,0.0263756252842201,0,1,Work & Career,0.74946524806166,988,6.8966943316227125,Low
655991976363245569,2021-07-06 20:18:19,2021,7,1,20,372,41,9.073170731707316,1,0.9872,0.112,0.02,0.869,Positive,0,0,2,0.0053763440860215,0.0994623655913978,0.0303823991618648,1,1,Work & Career,0.942923003649817,383,5.950642552587727,Low
655990844616310784,2021-07-06 20:00:20,2021,7,1,20,411,41,10.024390243902438,1,0.9816,0.083,0.024,0.893,Positive,0,0,2,0.0048661800486618,0.0997566909975669,0.0266177145479577,1,1,Work & Career,0.9924505610886996,705,6.559615237493242,Low
655986910344380416,2021-07-06 18:57:48,2021,7,1,18,427,50,8.54,1,0.9654,0.112,0.07,0.818,Positive,2,4,2,0.0046838407494145,0.1147540983606557,0.0460081190798376,6,1,Work & Career,0.8038016244706194,950,6.85751406254539,Low
655985718744776704,2021-07-06 18:38:51,2021,7,1,18,418,45,9.28888888888889,1,0.9659,0.076,0.028,0.896,Positive,1,0,2,0.0047846889952153,0.0933014354066985,0.036986301369863,6,1,Work & Career,0.7255437394982905,463,6.139884552226255,Low
655905617873108992,2021-07-05 21:25:41,2021,7,0,21,411,49,8.387755102040817,1,0.9848,0.103,0.028,0.868,Positive,5,0,2,0.0048661800486618,0.097323600973236,0.0366589327146171,3,1,Work & Career,0.9593760362101634,441,6.091309882077698,Low
655905253812830208,2021-07-05 21:19:54,2021,7,0,21,243,31,7.838709677419355,1,0.9843,0.152,0.047,0.801,Positive,0,3,2,0.0082304526748971,0.102880658436214,0.0393442622950819,7,1,Work & Career,0.670487928866311,635,6.455198563340122,Low
655903047467384832,2021-07-05 20:44:50,2021,7,0,20,405,55,7.363636363636363,1,0.7356,0.142,0.129,0.729,Positive,4,0,2,0.0049382716049382,0.0864197530864197,0.0342935528120713,7,1,Work & Career,0.9935588856513617,583,6.369900982828227,Low
655901602699427840,2021-07-05 20:21:52,2021,7,0,20,421,46,9.152173913043478,1,0.9546,0.101,0.058,0.841,Positive,2,0,2,0.004750593824228,0.1425178147268408,0.0485125858123569,12,1,Work & Career,0.8987149801772089,838,6.732210706467206,Low
655898687930843136,2021-07-05 19:35:32,2021,7,0,19,199,23,8.652173913043478,1,0.9917,0.181,0.019,0.8,Positive,0,0,2,0.0100502512562814,0.100502512562814,0.0292237442922374,2,3,Health & Struggle,0.5319220927989636,8976,9.10242102975669,Viral
655897542729629696,2021-07-05 19:17:20,2021,7,0,19,424,45,9.422222222222222,1,0.5859,0.098,0.093,0.809,Positive,0,0,2,0.0047169811320754,0.1037735849056603,0.0340444847934634,3,1,Work & Career,0.8779323065378184,1254,7.134890851565884,Mid
655895918168670208,2021-07-05 18:51:31,2021,7,0,18,424,45,9.422222222222222,1,0.9864,0.11,0.047,0.842,Positive,1,0,2,0.0047169811320754,0.0825471698113207,0.0317604355716878,2,1,Work & Career,0.942705098354496,1013,6.921658184151129,Low
654456331729764352,2021-06-19 21:29:54,2021,6,5,21,367,38,9.657894736842104,1,-0.8047,0.08,0.097,0.823,Negative,0,0,2,0.0054495912806539,0.0980926430517711,0.0280612244897959,1,1,Work & Career,0.934683060357322,699,6.551080335043404,Low
654453326181711872,2021-06-19 20:42:08,2021,6,5,20,428,62,6.903225806451613,1,0.997,0.184,0.054,0.762,Positive,8,0,2,0.0046728971962616,0.116822429906542,0.0386363636363636,5,1,Work & Career,0.8652631627236956,732,6.597145701886651,Low
654452803852550144,2021-06-19 20:33:50,2021,6,5,20,419,38,11.026315789473683,1,-0.5853,0.075,0.094,0.831,Negative,1,0,2,0.0047732696897374,0.0644391408114558,0.0289986406887177,2,1,Work & Career,0.8435213713045169,1214,7.102499355774649,Mid
654448587971887104,2021-06-19 19:26:49,2021,6,5,19,408,48,8.5,1,-0.8993,0.124,0.138,0.738,Negative,0,1,2,0.0049019607843137,0.1151960784313725,0.0301369863013698,1,1,Work & Career,0.8654086532347331,4768,8.469891918298224,High
653546148158717952,2021-06-09 20:22:56,2021,6,2,20,395,49,8.061224489795919,1,0.9792,0.099,0.028,0.873,Positive,1,5,2,0.0050632911392405,0.050632911392405,0.0403079710144927,14,1,Work & Career,0.7036609202013192,707,6.56244409369372,Low
653544349119971328,2021-06-09 19:54:20,2021,6,2,19,402,44,9.136363636363637,1,0.9705,0.127,0.094,0.779,Positive,0,0,2,0.0049751243781094,0.0970149253731343,0.0409876543209876,1,1,Work & Career,0.9921818294222188,1367,7.221105098182496,Mid
653542130776735744,2021-06-09 19:19:04,2021,6,2,19,372,35,10.628571428571428,1,0.9943,0.176,0.067,0.757,Positive,0,0,0,0.0,0.0161290322580645,0.0328330206378986,3,3,Health & Struggle,0.5564550630378696,442,6.093569770045136,Low
652637688800985088,2021-05-30 19:43:21,2021,5,6,19,273,32,8.53125,1,0.9649,0.114,0.034,0.852,Positive,0,0,2,0.0073260073260073,0.0695970695970696,0.0416666666666666,6,1,Work & Career,0.5363122881580341,2796,7.936302693201959,High
652631627571380224,2021-05-30 18:07:01,2021,5,6,18,449,48,9.354166666666666,1,0.897,0.113,0.08,0.807,Positive,1,0,2,0.0044543429844097,0.1202672605790645,0.0336669699727024,2,1,Work & Career,0.993049706824698,1214,7.102499355774649,Mid
652613092676648960,2021-05-30 13:12:25,2021,5,6,13,337,37,9.108108108108109,1,0.9837,0.116,0.03,0.854,Positive,0,0,2,0.0059347181008902,0.1068249258160237,0.0386444708680142,5,1,Work & Career,0.8314400232290731,1700,7.438971592395862,Mid
649826460122628096,2021-04-29 19:00:05,2021,4,3,19,419,48,8.729166666666666,1,0.9745,0.142,0.094,0.764,Positive,1,0,2,0.0047732696897374,0.0692124105011933,0.0310218978102189,2,1,Work & Career,0.7859545644185822,934,6.840546529288687,Low
649823530695983104,2021-04-29 18:13:31,2021,4,3,18,455,43,10.581395348837209,1,0.9967,0.228,0.119,0.653,Positive,4,0,2,0.0043956043956043,0.1186813186813186,0.0383036935704514,3,1,Work & Career,0.5789004749008152,560,6.329720905522696,Low
649822386865209344,2021-04-29 17:55:20,2021,4,3,17,397,38,10.447368421052632,1,0.9946,0.164,0.057,0.778,Positive,1,0,2,0.0050377833753148,0.0377833753148614,0.026879271070615,8,1,Work & Career,0.6326646826007399,433,6.073044534100405,Low
649818510079459328,2021-04-29 16:53:43,2021,4,3,16,420,43,9.767441860465116,1,0.9971,0.196,0.06,0.745,Positive,3,0,2,0.0047619047619047,0.0547619047619047,0.0269775948788294,2,1,Work & Career,0.8803247464553894,405,6.0063531596017325,Low
649815984144875520,2021-04-29 16:13:34,2021,4,3,16,419,45,9.311111111111112,1,-0.7642,0.098,0.115,0.787,Negative,0,0,2,0.0047732696897374,0.0763723150357995,0.0282331511839708,2,1,Work & Career,0.8609363370600883,494,6.20455776256869,Low
649813226422501376,2021-04-29 15:29:44,2021,4,3,15,406,40,10.15,1,-0.9934,0.06,0.155,0.784,Negative,0,0,2,0.0049261083743842,0.0689655172413793,0.02542764678687,7,1,Work & Career,0.744724052150243,413,6.025865973825314,Low
649809276857122816,2021-04-29 14:26:57,2021,4,3,14,416,39,10.666666666666666,1,-0.9604,0.083,0.121,0.796,Negative,0,0,2,0.0048076923076923,0.0817307692307692,0.0256175663311985,4,1,Work & Career,0.8004561664638252,926,6.831953565565855,Low
649640468017283072,2021-04-27 17:43:49,2021,4,1,17,409,40,10.225,1,0.9754,0.114,0.062,0.824,Positive,0,2,2,0.0048899755501222,0.1222493887530562,0.028675466545289,3,1,Work & Career,0.9653461627474303,648,6.47543271670409,Low
649637530519617536,2021-04-27 16:57:07,2021,4,1,16,417,37,11.27027027027027,1,0.9728,0.113,0.073,0.814,Positive,1,0,2,0.0047961630695443,0.0767386091127098,0.0233730522456461,4,1,Work & Career,0.904109697280016,415,6.030685260261263,Low
649548458413424640,2021-04-26 17:21:22,2021,4,0,17,424,35,12.114285714285714,1,0.9808,0.081,0.026,0.892,Positive,0,0,2,0.0047169811320754,0.1037735849056603,0.028130671506352,3,1,Work & Career,0.9501435036105487,3086,8.034955024502159,High
649545641208479744,2021-04-26 16:36:35,2021,4,0,16,404,37,10.91891891891892,1,0.9785,0.078,0.024,0.898,Positive,0,0,2,0.0049504950495049,0.0618811881188118,0.0256529850746268,4,1,Work & Career,0.9390069710101893,542,6.297109319933935,Low
649541206252126208,2021-04-26 15:26:05,2021,4,0,15,411,40,10.275,1,0.9932,0.126,0.038,0.837,Positive,0,3,2,0.0048661800486618,0.048661800486618,0.035925420645748,9,1,Work & Career,0.855052853482948,764,6.639875833826536,Low
647910329424199680,2021-04-08 15:24:00,2021,4,3,15,431,47,9.170212765957446,1,0.9936,0.109,0.006,0.885,Positive,3,0,2,0.0046403712296983,0.1160092807424593,0.0314207650273224,4,1,Work & Career,0.8412143370307305,1674,7.423568444259167,Mid
647902710799220736,2021-04-08 13:22:54,2021,4,3,13,417,36,11.583333333333334,1,-0.9503,0.073,0.1,0.828,Negative,0,0,2,0.0047961630695443,0.1103117505995203,0.0259917920656634,5,1,Work & Career,0.9936542558192903,1051,6.9584483932976555,Low
647290914267693056,2021-04-01 19:18:40,2021,4,3,19,416,45,9.244444444444444,1,-0.8183,0.077,0.097,0.826,Negative,0,0,2,0.0048076923076923,0.1009615384615384,0.0303308823529411,3,1,Work & Career,0.8749843832307858,1785,7.487733761436444,Mid
646114487124066304,2021-03-19 19:39:51,2021,3,4,19,410,42,9.761904761904765,1,-0.9542,0.106,0.133,0.761,Negative,0,1,2,0.0048780487804878,0.1097560975609756,0.0307038261691072,4,1,Work & Career,0.9034976574254796,804,6.690842277418564,Low
646113748106477568,2021-03-19 19:28:07,2021,3,4,19,428,48,8.916666666666666,1,0.9381,0.096,0.066,0.838,Positive,0,0,2,0.0046728971962616,0.1051401869158878,0.0290512936904221,2,1,Work & Career,0.6720636745915834,227,5.429345628954441,Low
646113076061552640,2021-03-19 19:17:26,2021,3,4,19,422,48,8.791666666666666,1,0.9838,0.132,0.071,0.798,Positive,1,2,4,0.0094786729857819,0.0781990521327014,0.0331818181818181,4,1,Work & Career,0.5674745600778403,224,5.41610040220442,Low
646111865188007936,2021-03-19 18:58:11,2021,3,4,18,408,36,11.333333333333334,1,0.9971,0.176,0.035,0.789,Positive,0,0,2,0.0049019607843137,0.1053921568627451,0.0210045662100456,3,1,Work & Career,0.8763177776364246,141,4.955827057601261,Low
646111028273414144,2021-03-19 18:44:53,2021,3,4,18,402,44,9.136363636363637,1,-0.9834,0.084,0.144,0.773,Negative,3,0,2,0.0049751243781094,0.072139303482587,0.0269406392694063,2,1,Work & Career,0.7769225506826634,163,5.099866427824199,Low
646110693393842176,2021-03-19 18:39:33,2021,3,4,18,397,41,9.682926829268292,1,0.8959,0.093,0.067,0.84,Positive,0,0,2,0.0050377833753148,0.0680100755667506,0.030527289546716,4,1,Work & Career,0.5925993804595678,141,4.955827057601261,Low
646109633646411776,2021-03-19 18:22:43,2021,3,4,18,397,39,10.17948717948718,1,0.9936,0.133,0.035,0.832,Positive,2,1,2,0.0050377833753148,0.0831234256926952,0.0282717738258093,5,1,Work & Career,0.8260104498809588,240,5.484796933490655,Low
646108399248064513,2021-03-19 18:03:05,2021,3,4,18,387,41,9.439024390243905,1,0.9924,0.153,0.068,0.778,Positive,1,3,2,0.0051679586563307,0.0904392764857881,0.0248847926267281,3,1,Work & Career,0.8651362350536446,207,5.337538079701318,Low
646107033117081600,2021-03-19 17:41:23,2021,3,4,17,405,41,9.878048780487806,1,0.9816,0.137,0.079,0.784,Positive,0,0,2,0.0049382716049382,0.0888888888888888,0.0279304029304029,6,1,Work & Career,0.9321092651594463,163,5.099866427824199,Low
